collection,contract,tokenId,buyer,seller,price_eth,marketplace,block,timestamp,txhash
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,493,0xf4099998b8ec1a5abff44a588665e201b91f57f2,0x11e5f31fd0e62654912eaea3d403b5a761fb6fd4,33.95,seaport,18473241,1698793182,0xfd58690e116e2b1e9171dff5dc0b86781e24f7d85d4a301a1a8e34aa67f4d95b
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,2341,0x467a68f37a139b23987533305a1436de19ed9fdb,0x6ebf686edfed3d949520c27eed148605f622cc9f,33.5,seaport,18471278,1698769434,0x26e68cc10c273fa0f51006620493d28c0ac36347f6b93520ac8e629c280cab5e
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,861,0x1bfc9a53345ec9abb362eb9d5953e7689ace1cd3,0x4341f1bdd076760013ffc1aeff9fcf1c2c815fab,35.0,x2y2,18470264,1698757166,0xf27078fb69f17e11294c1d0af436fae96ac0a829ca8374bdfdf787bfa9c439bb
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,3016,0xddfc0a12fd323ac34ad149e1473eb6f91155fdd6,0xcafba4ca4a4886ae0938cc8ef91b605db9e4bf08,30.99,seaport,18470086,1698755013,0x5f1aff618f9a133a36b57bd49a69df5578ffd309cbc85f05aa232c74953975b6
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,1186,0x1b523dc90a79cf5ee5d095825e586e33780f7188,0xa8aad55c115a9213d790e11ad90a60f3540fee72,40.0,x2y2,18468707,1698738329,0xf9df1d25229a8263d1dca0a52383e402205fa1c2dc4d6c4285db8d5a968f5db0
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,1824,0xce841f783dc6d9df256af36b1cf6b3a52aa57cdc,0xea70cf0e7d6b20ff329793fa9cad9d6551095688,31.2,seaport,18468269,1698733031,0x129e76fb9ca91cf6445a0c1932a3d0a072f0c42410db537051516a6ebf584b21
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,3229,0xf6d0ef27c140141aa144c3036f8bcf3ef1869067,0x002b05d19cb34a3336e9095c1de60248a12970dd,32.0,seaport,18466701,1698714064,0x6448bb38544ef3a2561fb1c441d3e213d379dc7ce55f55c397e25ea2be34f676
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,978,0x8b9acd4be3a852571ec71293348e3c7bb1d70b02,0x4341f1bdd076760013ffc1aeff9fcf1c2c815fab,32.5,x2y2,18464078,1698682336,0xd13e99ea650bb269f64398de74c88c11c3034a383a91f2819d3c7fdec35cc489
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,360,0x6d0267156f1c6ce44caa4bf129b76009d3d41830,0x441c5d77fb66c185235844a1036e02b8c425d7e3,34.8,seaport,18463893,1698680098,0x01df370ec4658b20dc3d705a99d08686533c079e2b868d2aacbc3e59723c56fe
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,3380,0xf5a0ba5d66f9c9730bc61594fd229225398deb64,0xad532e06fad45f1592cce514890130cb74802977,30.97,seaport,18463872,1698679844,0xaa03d55d87f6124b33f04b7284b47019f85802b6cce3ed163bfcba6c473dd15d
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,4312,0x9ade3067e2f6e9915d0f276687877fbe1515a006,0xc88646ba27442a507c965fef65bb870da9b5fd4f,29.99,seaport,18463432,1698674522,0x93314a63078984fc568539e40410ad2e8f2b8c1151fe032df06703584b98a70d
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,4389,0x441c5d77fb66c185235844a1036e02b8c425d7e3,0x764f6d5597842dcfc4f786fad8f5b6886c9165c9,5.0,seaport,18463183,1698671510,0xf8c434d228af81cf96fb0acf2172a7c0e19c5679ea4a6a6cc499188198c72d66
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,2069,0xd64e1f3a2df4c153f26e7cb79e42673df385d239,0xf15c93562bc3944a68e938ef75d2a3360d98ca57,29.95,seaport,18463096,1698670457,0x2f3e0dc576de567c609cb1dde96b0b0988af4efd73806d6ffc6442104cf808c2
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,3952,0x792411bb2047a7d813117ced62475d37d4c9481f,0x36f9d68246329fd3d11d31a9d6947af2ea7de136,29.9,seaport,18462159,1698659123,0x3e2eb71380bcbf5a89e74963358056bbc33d8b58a47673ce47e1b53ba96ce81c
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,648,0x6d0267156f1c6ce44caa4bf129b76009d3d41830,0xe487d9258835103fc73f6944de2fdd513908b1bd,45.0,seaport,18457258,1698599840,0x5e4301493cfd6ed5c0f229d233c46499ed1dd5df508ab340d40464acf1649ca4
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,4523,0x7d8ff8e3ff379db3a30d8704143e2de2bfee034c,0x69986d5af481c14ca1351c8f330a34a0afcd90bd,7.0,seaport,18456342,1698588760,0x0d13bb19f4cacda1aa5cc8714c70021d43cf00d503353f44ab900c80875a68cb
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,2245,0xd64e1f3a2df4c153f26e7cb79e42673df385d239,0xd9d7046933bd3d0a3e869959ef95e4c41522c1bf,28.95,x2y2,18452278,1698539601,0x76f47dfe16676eb62668a3e8298d83ef07fba71a09d340fd247ea1435215335e
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,1218,0xb33509bcf174a4d57110ecd2daf047ce74d444e8,0x2e7573445b46a305f6b80f86ba56e788b2db7e68,30.88,seaport,18450942,1698523441,0xa476eec0ef0ee0308d5931c993c6e9cc762b65bdfc87ee3a86442b7d874aaef6
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,6190,0xd13c1ba642d0c3b159df53204fb9e8ff892c5ca8,0xd13c1ba642d0c3b159df53204fb9e8ff892c5ca8,27.975285,seaport,18450224,1698514756,0xc6be83a0107a4476cd92b557700f022d9888cecb5915c92f0bc84a6907f2a1fb
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,6190,0x0097b9cfe64455eed479292671a1121f502bc954,0xd13c1ba642d0c3b159df53204fb9e8ff892c5ca8,29.409915,seaport,18450224,1698514756,0xc6be83a0107a4476cd92b557700f022d9888cecb5915c92f0bc84a6907f2a1fb
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,1687,0xf340ebaf2e016c953003d92079b602fa58bcb869,0x5e525f13ebec9a839e7a5d69a901c726110ef179,29.09,seaport,18448325,1698491785,0x265b9b795241576813ec9b30fe1bd262af0632de58f68784574b95b4c775ce66
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,7634,0xe25eb016220d500f13565450abd7ed60a9fbf67d,0x7c1958ba95ab3170f6069dadf4de304b0c00000c,32.99,seaport,18448253,1698490915,0x21b9a9c99eea816d8ff448a96302985f6ccee11f06741947ef77b0d90aee0dbd
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,3174,0x441c5d77fb66c185235844a1036e02b8c425d7e3,0x2c2ed4b3876c442fee80bee76ce0ee2ca2a512af,38.0,seaport,18448021,1698488108,0xac062e5de8c989a6b9188f1d36c23ad16fff7fe9a308971a14affc7ba61d5e8f
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,8178,0x6b92686c40747c85809a6772d0eda8e22a77c60c,0x05c250120ce07ba6fe361b39ac344148435c25ca,60.69,x2y2,18446184,1698465888,0x6c3e9c002637264818dba7d2b5afffcb06e8307ba7c00a016a3ed3a522323117
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,5467,0xc4d469c1419bd07d7223ab4ecedbfa639bb87233,0x69986d5af481c14ca1351c8f330a34a0afcd90bd,39.7,x2y2,18446100,1698464872,0x6bfade550b2909d1eeffe93ef1c21186024a10186b130479ae63bfbe96ee1f79
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,878,0x47147c03b34e177020905afe309b77636ecac256,0x3d6d603e0d85dfcd5dd5059f970d546bfe6ee73c,35.5,x2y2,18444963,1698451118,0xfea07731bed38ae4fc166cdf180b1229a215bf54bba1a724c029c926c2fbfd79
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,2250,0x7a3010b00d9866c80cadafeca573490e432ba3ac,0xbf24e4331022152b8da301560192d85a8ba91505,29.69,seaport,18444959,1698451070,0x37e8d91334c9bccb0651f69d7b87d33257be70e3101cbe77a9ad9886ab8f2b03
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,8428,0x3e6527de2cfec82ce5240d5559a8b09d256d5d6d,0x2244deba8c0e788a60b30b805ff970e082bdbc5a,28.15,x2y2,18443514,1698433591,0x2019992dfe47779a5d383d919fffc17f8ff8ba44bfe67acd3fa4f05d71546c72
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,2395,0xc02ea22b128fc4b2ad7e46666e3259ade2057953,0x11e5f31fd0e62654912eaea3d403b5a761fb6fd4,29.9,seaport,18443337,1698431450,0x40242de84d1bc0615d0344988c4f4284d8fe6a7346e15fe324e7a3a399ebd574
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,6371,0xa210887b0c79639d6909fde3ce0458cfd57bf23e,0x5e525f13ebec9a839e7a5d69a901c726110ef179,28.75,x2y2,18442637,1698422983,0x3158d6523c64aea602adc01016368d559f4bffda89b27ad04bf690c51a7767cc
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,6824,0xffbd08371fae1e00e28be21d7a274790ba2dbaf6,0x8b9acd4be3a852571ec71293348e3c7bb1d70b02,28.49,seaport,18442034,1698415689,0xcb982c0371f86d8deced501dad48237ef446cf897fe1d178184588e9b99ba342
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,6510,0xffbd08371fae1e00e28be21d7a274790ba2dbaf6,0xc7d64d4402702f6e068103e0e2af0998c063c5aa,28.0,seaport,18442032,1698415665,0x778228ec1834ece6b1240e4dccb702998bdf6045ad79039929e573c9199975a9
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,915,0x978852db1bf809e30576c951733227d2a8fcc07d,0x470e99a20f2dd39190a1df2ee2cd7726fa489d17,28.5,seaport,18442016,1698415471,0x17e0759607a133f092da1920c57955e2328568690ad5456d5ffd2ccf479904c8
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,9803,0x3f230a02f3e28f9ae50a608efd3ed495ed702094,0x69986d5af481c14ca1351c8f330a34a0afcd90bd,29.69,seaport,18441833,1698413257,0x0fe158c1f19a729fd3c3e26c50d439d0e5778a2d8353f8482f8cc17267ae725c
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,8217,0xc4d469c1419bd07d7223ab4ecedbfa639bb87233,0x87d411bb593218f43b1c76278769a0f5d1b740f4,27.99,seaport,18441568,1698410052,0x33c27dd2ecbe3a13380de0fa7db51d843f2b909f1b55eccf7a2759990dac2cea
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,9860,0x23436ed502bb75e3321d5ced7820785b9c84052b,0xd1395ae3cad3d3a7c7ba923479f56bc2ad12e515,27.99,seaport,18441516,1698409423,0xce0d2d446c3e0bf3cba1b99ae7ffab52e09732f0eea12511d04ba4f6c5a956b4
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,4189,0x1bfc9a53345ec9abb362eb9d5953e7689ace1cd3,0x4341f1bdd076760013ffc1aeff9fcf1c2c815fab,48.0,x2y2,18441369,1698407645,0x10bce5dc210f43e8cf1fef6cc392ae8ef1d33caaba4bbb2002a3407a45f0ae0e
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,9522,0xa7631836db2e3ec13cb2e7cfbc687c168dbed336,0xb9eb79e3e735ee636255dd8d65872a1287744e33,27.4,seaport,18440427,1698396250,0x561a5a50bb0182916170deba29df846d682ced9c1e7193cb10a41393f5d267c6
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,1695,0xcb7c4de1e766ca39fab4a83424756d2ffac9858c,0x260080aa1af8ef0b08f968d447bddcfd83a5a6a4,30.0,seaport,18439911,1698390009,0x2dc94516295369318bc158a708304c28b2c6b898e132e4a4df44c4da94a9e446
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,8317,0xcb7c4de1e766ca39fab4a83424756d2ffac9858c,0xcb7c4de1e766ca39fab4a83424756d2ffac9858c,26.47125,seaport,18439901,1698389888,0x784811231c9731bb67088b9b0d0b7b5e4a6d8195ebae1fd733a97cae9f807ac2
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,8317,0x0097b9cfe64455eed479292671a1121f502bc954,0xcb7c4de1e766ca39fab4a83424756d2ffac9858c,27.82875,seaport,18439901,1698389888,0x784811231c9731bb67088b9b0d0b7b5e4a6d8195ebae1fd733a97cae9f807ac2
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,4189,0x4341f1bdd076760013ffc1aeff9fcf1c2c815fab,0x74619cfc7ec552e5051c181f49428ccd154256f7,47.042069,seaport,18439538,1698385497,0xa52e59125fa4d9ad6a3fe9d6d3adfdbf71cc28d0e27f90bca9ce7946e7d21bda
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,6561,0x3d8e65063132746818158c2f4cb54e80c5599a34,0x6c93ef41d7854ed541e00ee035ebf43d5356e8d8,28.9,seaport,18434530,1698324919,0xad91655cf083088a4f56c355e6f0497f6784d8e73b7498e5af41b2ed5753558c
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,3964,0xcafba4ca4a4886ae0938cc8ef91b605db9e4bf08,0x63989a803b61581683b54ab6188ffa0f4baadf28,26.9,seaport,18434240,1698321412,0x173a45c8a1aab828ac1990a102af50ce2013d9241acf2a0679e3a53b1a21c0d4
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,9191,0x23436ed502bb75e3321d5ced7820785b9c84052b,0x8b9acd4be3a852571ec71293348e3c7bb1d70b02,26.79,seaport,18433521,1698312715,0x6f7b9cb8df7513500bc737072ce9fe31a70106a4d578bda26f3d3ebfd88724dd
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,2490,0xf4099998b8ec1a5abff44a588665e201b91f57f2,0x36f9d68246329fd3d11d31a9d6947af2ea7de136,27.9,seaport,18433218,1698309049,0xf30fd38f91ec39bd6259b2d6cad48c31eac12527824497efdae082bfef462f03
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,6991,0x6d596fdfd3381ebb5ecd526ebcaec8cc2ba019ff,0xd64e1f3a2df4c153f26e7cb79e42673df385d239,27.3,seaport,18432828,1698304332,0x9febf552ac364044edd1f2ca2cd1aec5735e5fd33a287932796c7707c881d997
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,2599,0x6a2b4a8edbea07753d8710c6e088b21f1a73971b,0xbfe8270d85cae24420af050ff74c735c0f218a29,44.0,seaport,18432186,1698296566,0x8aa17805d96f141ef64277886f5f5ab99dbb4f3e1a9c43ac4348f0bcfe0c486d
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,945,0x70958aa0d159a9e9d92fd0e5a6565273c64082c3,0xc4d469c1419bd07d7223ab4ecedbfa639bb87233,27.49,seaport,18432043,1698294836,0x626f6fb11650e37536918ff2aefb0b4131722049ea3398ec04807b72d36f71cf
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,3059,0x48c1bee964913d883c4cf19ba76493b62bc34fcb,0x441c5d77fb66c185235844a1036e02b8c425d7e3,26.95,seaport,18428201,1698248363,0xb4f093fb87c86cd633772d1fd6922df9bb0273c11905a5e59e7527145d5407d7
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,7171,0xf1cd08e18d28368727d453a8d51dc5b78281a49b,0x6c782bda4b37b1f457615b19c45798a0a224bc66,31.0,seaport,18422921,1698184496,0x4515b26df7e8af9ada80eae166dd793c6a3b4b49d4f783a4bbf4bc1f1a8fe515
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,3058,0xffbd08371fae1e00e28be21d7a274790ba2dbaf6,0x47147c03b34e177020905afe309b77636ecac256,27.3,seaport,18422169,1698175399,0x348faf8d770124153514066a2cd6c114a9d8f2964af28190d9b5780e39f7eb50
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,5252,0xffbd08371fae1e00e28be21d7a274790ba2dbaf6,0x441c5d77fb66c185235844a1036e02b8c425d7e3,26.95,seaport,18422167,1698175375,0x00b70f8c699415b4375ba02f1b009d44ce4f27e61f03bd4c142e0ed8b425bac6
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,2129,0xffbd08371fae1e00e28be21d7a274790ba2dbaf6,0xe29efa629907b43dfb6c6da0ce0abaa5c212cbfd,26.95,seaport,18422164,1698175339,0xf06879b34e20334be235ada93a69ef1be44e8c69a4296ad1ddb04aa4f198fabf
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,866,0x1ca6ec0e5b2b9fd6bbcc4cd5c3bca89ff0efd726,0xe969492dad509fbf160c30c12c744179fb26e79c,60.0,x2y2,18422092,1698174468,0xe9d40b26dd76413f42710de621e60f32033caceb1c3b97500d746bc560262294
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,360,0x441c5d77fb66c185235844a1036e02b8c425d7e3,0x69986d5af481c14ca1351c8f330a34a0afcd90bd,32.25,seaport,18421579,1698168263,0xe16c62256ab718ed1b138389558852211c18efa12554132c48ca57b8d376ae38
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,5252,0x2fff908828acd45c11dc070e2163949812d7a6c3,0x2fff908828acd45c11dc070e2163949812d7a6c3,25.263128,seaport,18421170,1698163315,0xaa0c2f1499b27a7bd42870e415f02b21cd5ce048d1f091214fa91374807a171d
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,5252,0x0097b9cfe64455eed479292671a1121f502bc954,0x2fff908828acd45c11dc070e2163949812d7a6c3,26.558673,seaport,18421170,1698163315,0xaa0c2f1499b27a7bd42870e415f02b21cd5ce048d1f091214fa91374807a171d
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,1747,0xa4fb0e1f6ad0a87a3ec2427ca3a944c42d19d1ca,0xb584a08e2a0ba2c15dc690f835a893efdac5fded,30.69,seaport,18419794,1698146671,0xf32bf37bb2a3734a171106f6d0d69ab2c51ba4d93f27defdec7cd9ff03fc77db
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,7079,0x93af1b9bdd5a98ba92d746dbb8217e652309c857,0xde7587c71d388fff52c0774dd8160d435efe7ad0,27.25,x2y2,18419282,1698140478,0xc959b7f3a5171a3dccee5029bc802b1026182dbdae90a0570f1b6354dfedb2ba
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,2206,0xd93a258012dc0d3f8f44f2944e55389e23d4b84c,0x2e7573445b46a305f6b80f86ba56e788b2db7e68,29.45,seaport,18418505,1698131079,0x8ff95f6d701a7f29d3a599d95752d0200a243bf5f657b91b2f43c0393bdd9ee5
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,3780,0x8627fd3e36852d8463e79e67927d1f348565dce5,0xd249554f9d3eda730dd3a087b1922603e1d3ff48,30.0,seaport,18417010,1698112995,0xa6b55f973cba14cb6fcf32e255029265b5125eb8eb324643b3b927afe784587e
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,8155,0xf7328782737b5c53330199da69a0dcb7bd94f25a,0xf7328782737b5c53330199da69a0dcb7bd94f25a,25.342395,seaport,18415466,1698094319,0x8f13768c1edd9ad664f4a655dff98ca6e5f83580043a235899e49254a9ffd135
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,8155,0x0097b9cfe64455eed479292671a1121f502bc954,0xf7328782737b5c53330199da69a0dcb7bd94f25a,26.642005,seaport,18415466,1698094319,0x8f13768c1edd9ad664f4a655dff98ca6e5f83580043a235899e49254a9ffd135
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,5914,0x2e7573445b46a305f6b80f86ba56e788b2db7e68,0x0097b9cfe64455eed479292671a1121f502bc954,26.05,x2y2,18412882,1698063063,0xc840c3f698e73f4c3f25e27e173fbe49c0d9c4c6b57cca857e512734df118af8
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,2464,0x26b03767002ee4141fec77a0dbc6b098ec5040ed,0xdab2c757ee71808d40e17fe34a11f05a856d39e9,26.99,seaport,18412446,1698057789,0x64ee9e4618bf09b7e3c2c11c22fac7d2990eade87b53b16db3e66895a8240add
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,669,0x630d47851a4d2c096347b1664bde8a4b81b55ffc,0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,26.99,seaport,18410273,1698031504,0x4cccc2a42d8daa3b653cf24124ac625a6a811ea6b444caf1dbf8e2bd28ad3eb0
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,5214,0x66e237350e9094971aa726320be670a931858530,0x66e237350e9094971aa726320be670a931858530,25.545,seaport,18409121,1698017569,0x4c7ad6c9178de8e90dbb061fd587ebafd19a28b4ee878e87f492f6d24d75f990
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,5214,0xce841f783dc6d9df256af36b1cf6b3a52aa57cdc,0x66e237350e9094971aa726320be670a931858530,26.855,seaport,18409121,1698017569,0x4c7ad6c9178de8e90dbb061fd587ebafd19a28b4ee878e87f492f6d24d75f990
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,4827,0x38d59d809d8843d553f50f27eae1181870f03c0a,0xc71d31b0381e44503824cd58c9446fcc18390d92,26.7,seaport,18405891,1697978499,0xe9f01141f154ef36fecc30f02ce7dd53c910690eaf957ac61b4d8142bf424a9a
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,8003,0x48bc8ca6d9369fa80e1a725aea2bfc9b956514f8,0xcb415344cd0fc552ce7b48ee9375991ff5865895,0.0,seaport,18404627,1697963209,0xbe90701fdc861396f4793ec2374de71214a8c47f07dece59b1ce41b210eb8988
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,1323,0x6a2f9a88e52c38e1f27ecb01416cc3b4b2cf6dec,0x0097b9cfe64455eed479292671a1121f502bc954,27.985,seaport,18404254,1697958697,0x31183d2a0692ab732214b4ba6880b2f0ac7bbfc128d09e5e90b6263886ea438a
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,5930,0x6bf0af4d0a7a68d6a5db527eae6af078dba362f7,0x6bf0af4d0a7a68d6a5db527eae6af078dba362f7,25.35,seaport,18403797,1697953169,0x0c5d38750572d1fba1ae1c886ccae75e462b2f34f966c78aad9deb14cd6cf333
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,5930,0x41af51792cdcfab9bdc0239f1d1c274e0b2682ae,0x6bf0af4d0a7a68d6a5db527eae6af078dba362f7,26.65,seaport,18403797,1697953169,0x0c5d38750572d1fba1ae1c886ccae75e462b2f34f966c78aad9deb14cd6cf333
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,1233,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,0x1cde4464ecd857461f84bd9b8a6595771fbddfcc,31.0,seaport,18402637,1697939138,0xfea7a89a90fb412b9cecc2d0f190087b11c978b4f5d94e6cd78dd690c3433449
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,322,0x4dcf51fc6ca8b0bfc23aaca91890a3e7af1a2ae6,0x86b4d38e451c707e4914ffceab9479e3a8685f98,26.66,seaport,18400046,1697907797,0x20970fa20db5dfdb7efced602ce38d79176a063b1c2730c2f64abd34ffb185bc
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,7724,0x6d0267156f1c6ce44caa4bf129b76009d3d41830,0x6d0267156f1c6ce44caa4bf129b76009d3d41830,34.125,seaport,18399605,1697902463,0x441061b7468e1a8d4334010b5800b6fc9f52fb2a3ca83cb49dfc92e451e1b6cc
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,7724,0xdfabff16df71f65405564c03181e8f99d675e6a3,0x6d0267156f1c6ce44caa4bf129b76009d3d41830,35.875,seaport,18399605,1697902463,0x441061b7468e1a8d4334010b5800b6fc9f52fb2a3ca83cb49dfc92e451e1b6cc
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,6499,0x441c5d77fb66c185235844a1036e02b8c425d7e3,0x5ac311ef2218a3e9b6465ebefd44ab5490ba4344,1.3,seaport,18397561,1697877755,0x66c96e9a727d462b5a241d87c76baab02a2185477dbcdd121063a08fc885ab08
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,2841,0x8b5abf01b87f87fb8e0ffc60d32ed7dd29b1f06b,0x69986d5af481c14ca1351c8f330a34a0afcd90bd,27.0,seaport,18394139,1697836392,0xec995ac0d83222c89f6d3dec6456b555e19bb51bc446fbddc7225e61fc166598
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,2069,0xf15c93562bc3944a68e938ef75d2a3360d98ca57,0xb036e72849511a481d6d1467baf8e6b1bff40d89,0.0,seaport,18393797,1697832258,0xa02912699b28c88899c40a6d2eb20ded104403a1ee509d99d93325dce394cd0d
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,8969,0x2a138e24cf857f189826600463c05d0cac5aeede,0x0097b9cfe64455eed479292671a1121f502bc954,26.6999,x2y2,18393494,1697828595,0xcf1c3403d6d00eb2ddcc00c9755845030a9ed30332c890c4ce9a6e070947f105
BoredApeYachtClub,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,4389,0x764f6d5597842dcfc4f786fad8f5b6886c9165c9,0x441b4df01d3c4c00ac1b97bd9ecfacf2a9ea86f6,34.0,seaport,18393358,1697826951,0x29bfdbae08bf431acd0374bbff896b565a849b0df240d05ef93e9d09ee74276e
